Unnamed: 0,bs,time_hour,users
2418,12,1345716000,46
2419,12,1345719600,20
2420,12,1345723200,16
2421,12,1345726800,16
2422,12,1345730400,8
2423,12,1345734000,6
2424,12,1345737600,4
2425,12,1345741200,6
2426,12,1345744800,4
2427,12,1345748400,0
2428,12,1345752000,2
2429,12,1345755600,0
2430,12,1345759200,4
2431,12,1345762800,32
2432,12,1345766400,42
2433,12,1345770000,18
2434,12,1345773600,14
2435,12,1345777200,14
2436,12,1345780800,12
2437,12,1345784400,14
2438,12,1345788000,16
2439,12,1345791600,18
2440,12,1345795200,20
2441,12,1345798800,36
2442,12,1345802400,38
2443,12,1345806000,18
2444,12,1345809600,22
2445,12,1345813200,16
2446,12,1345816800,8
2447,12,1345820400,6
2448,12,1345824000,0
2449,12,1345827600,0
2450,12,1345831200,0
2451,12,1345834800,6
2452,12,1345838400,14
2453,12,1345842000,16
2454,12,1345845600,18
2455,12,1345849200,14
2456,12,1345852800,22
2457,12,1345856400,16
2458,12,1345860000,20
2459,12,1345863600,16
2460,12,1345867200,16
2461,12,1345870800,18
2462,12,1345874400,20
2463,12,1345878000,18
2464,12,1345881600,18
2465,12,1345885200,12
2466,12,1345888800,10
2467,12,1345892400,10
2468,12,1345896000,6
2469,12,1345899600,6
2470,12,1345903200,4
2471,12,1345906800,2
2472,12,1345910400,0
2473,12,1345914000,0
2474,12,1345917600,0
2475,12,1345921200,2
2476,12,1345924800,10
2477,12,1345928400,18
2478,12,1345932000,14
2479,12,1345935600,14
2480,12,1345939200,22
2481,12,1345942800,16
2482,12,1345946400,20
2483,12,1345950000,16
2484,12,1345953600,16
2485,12,1345957200,18
2486,12,1345960800,20
2487,12,1345964400,18
2488,12,1345968000,18
2489,12,1345971600,12
2490,12,1345975200,10
2491,12,1345978800,10
2492,12,1345982400,8
2493,12,1345986000,4
2494,12,1345989600,4
2495,12,1345993200,2
2496,13,1345305600,0
2497,13,1345309200,2
2498,13,1345312800,0
2499,13,1345316400,0
2500,13,1345320000,8
2501,13,1345323600,6
2502,13,1345327200,6
2503,13,1345330800,8
2504,13,1345334400,10
2505,13,1345338000,10
2506,13,1345341600,8
2507,13,1345345200,8
2508,13,1345348800,10
2509,13,1345352400,10
2510,13,1345356000,8
2511,13,1345359600,6
2512,13,1345363200,10
2513,13,1345366800,8
2514,13,1345370400,12
2515,13,1345374000,8
2516,13,1345377600,6
2517,13,1345381200,6
2518,13,1345384800,4
2519,13,1345388400,2
2520,13,1345392000,6
2521,13,1345395600,4
2522,13,1345399200,2
2523,13,1345402800,0
2524,13,1345406400,2
2525,13,1345410000,0
2526,13,1345413600,2
2527,13,1345417200,12
2528,13,1345420800,14
2529,13,1345424400,18
2530,13,1345428000,20
2531,13,1345431600,26
2532,13,1345435200,24
2533,13,1345438800,18
2534,13,1345442400,20
2535,13,1345446000,20
2536,13,1345449600,18
2537,13,1345453200,18
2538,13,1345456800,12
2539,13,1345460400,10
2540,13,1345464000,8
2541,13,1345467600,12
2542,13,1345471200,8
2543,13,1345474800,6
2544,13,1345478400,6
2545,13,1345482000,4
2546,13,1345485600,2
2547,13,1345489200,0
2548,13,1345492800,2
2549,13,1345496400,2
2550,13,1345500000,4
2551,13,1345503600,6
2552,13,1345507200,22
2553,13,1345510800,20
2554,13,1345514400,20
2555,13,1345518000,26
2556,13,1345521600,24
2557,13,1345525200,18
2558,13,1345528800,20
2559,13,1345532400,20
2560,13,1345536000,18
2561,13,1345539600,18
2562,13,1345543200,12
2563,13,1345546800,6
2564,13,1345550400,6
2565,13,1345554000,8
2566,13,1345557600,6
2567,13,1345561200,6
2568,13,1345564800,6
2569,13,1345568400,4
2570,13,1345572000,2
2571,13,1345575600,0
2572,13,1345579200,0
2573,13,1345582800,0
2574,13,1345586400,0
2575,13,1345590000,8
2576,13,1345593600,6
2577,13,1345597200,6
2578,13,1345600800,8
2579,13,1345604400,10
2580,13,1345608000,10
2581,13,1345611600,8
2582,13,1345615200,8
2583,13,1345618800,8
2584,13,1345622400,8
2585,13,1345626000,8
2586,13,1345629600,6
2587,13,1345633200,10
2588,13,1345636800,6
2589,13,1345640400,12
2590,13,1345644000,8
2591,13,1345647600,6
2592,13,1345651200,6
2593,13,1345654800,4
2594,13,1345658400,6
2595,13,1345662000,2
2596,13,1345665600,2
2597,13,1345669200,0
2598,13,1345672800,4
2599,13,1345676400,14
2600,13,1345680000,16
2601,13,1345683600,20
2602,13,1345687200,22
2603,13,1345690800,22
2604,13,1345694400,18
2605,13,1345698000,24
2606,13,1345701600,22
2607,13,1345705200,16
2608,13,1345708800,18
2609,13,1345712400,12
2610,13,1345716000,10
2611,13,1345719600,10
2612,13,1345723200,10
2613,13,1345726800,6
2614,13,1345730400,8
2615,13,1345734000,6
2616,13,1345737600,6
2617,13,1345741200,4
2618,13,1345744800,2
2619,13,1345748400,0
2620,13,1345752000,0
2621,13,1345755600,0
2622,13,1345759200,0
2623,13,1345762800,8
2624,13,1345766400,6
2625,13,1345770000,6
2626,13,1345773600,8
2627,13,1345777200,10
2628,13,1345780800,10
2629,13,1345784400,8
2630,13,1345788000,8
2631,13,1345791600,10
2632,13,1345795200,10
2633,13,1345798800,16
2634,13,1345802400,12
2635,13,1345806000,6
2636,13,1345809600,6
2637,13,1345813200,6
2638,13,1345816800,10
2639,13,1345820400,4
2640,13,1345824000,0
2641,13,1345827600,2
2642,13,1345831200,2
2643,13,1345834800,4
2644,13,1345838400,6
2645,13,1345842000,12
2646,13,1345845600,10
2647,13,1345849200,12
2648,13,1345852800,14
2649,13,1345856400,12
2650,13,1345860000,10
2651,13,1345863600,10
2652,13,1345867200,6
2653,13,1345870800,12
2654,13,1345874400,8
2655,13,1345878000,6
2656,13,1345881600,10
2657,13,1345885200,8
2658,13,1345888800,12
2659,13,1345892400,8
2660,13,1345896000,4
2661,13,1345899600,6
2662,13,1345903200,4
2663,13,1345906800,2
2664,13,1345910400,0
2665,13,1345914000,2
2666,13,1345917600,0
2667,13,1345921200,0
2668,13,1345924800,8
2669,13,1345928400,6
2670,13,1345932000,6
2671,13,1345935600,8
2672,13,1345939200,10
2673,13,1345942800,10
2674,13,1345946400,8
2675,13,1345950000,8
2676,13,1345953600,10
2677,13,1345957200,10
2678,13,1345960800,8
2679,13,1345964400,6
2680,13,1345968000,10
2681,13,1345971600,8
2682,13,1345975200,12
2683,13,1345978800,8
2684,13,1345982400,4
2685,13,1345986000,6
2686,13,1345989600,4
2687,13,1345993200,2
2688,14,1345305600,0
2689,14,1345309200,0
2690,14,1345312800,0
2691,14,1345316400,2
2692,14,1345320000,6
2693,14,1345323600,8
2694,14,1345327200,8
2695,14,1345330800,12
2696,14,1345334400,14
2697,14,1345338000,12
2698,14,1345341600,14
2699,14,1345345200,10
2700,14,1345348800,12
2701,14,1345352400,6
2702,14,1345356000,12
2703,14,1345359600,18
2704,14,1345363200,14
2705,14,1345366800,12
2706,14,1345370400,8
2707,14,1345374000,2
2708,14,1345377600,4
2709,14,1345381200,4
2710,14,1345384800,2
2711,14,1345388400,0
2712,14,1345392000,4
2713,14,1345395600,4
2714,14,1345399200,0
2715,14,1345402800,0
2716,14,1345406400,0
2717,14,1345410000,0
2718,14,1345413600,2
2719,14,1345417200,8
2720,14,1345420800,14
2721,14,1345424400,14
2722,14,1345428000,18
2723,14,1345431600,14
2724,14,1345435200,16
2725,14,1345438800,16
2726,14,1345442400,12
2727,14,1345446000,10
2728,14,1345449600,8
2729,14,1345453200,12
2730,14,1345456800,14
2731,14,1345460400,10
2732,14,1345464000,12
2733,14,1345467600,8
2734,14,1345471200,6
2735,14,1345474800,4
2736,14,1345478400,4
2737,14,1345482000,4
2738,14,1345485600,0
2739,14,1345489200,0
2740,14,1345492800,0
2741,14,1345496400,0
2742,14,1345500000,2
2743,14,1345503600,10
2744,14,1345507200,16
2745,14,1345510800,12
2746,14,1345514400,12
2747,14,1345518000,14
2748,14,1345521600,12
2749,14,1345525200,10
2750,14,1345528800,10
2751,14,1345532400,12
2752,14,1345536000,6
2753,14,1345539600,10
2754,14,1345543200,10
2755,14,1345546800,6
2756,14,1345550400,10
2757,14,1345554000,4
2758,14,1345557600,4
2759,14,1345561200,6
2760,14,1345564800,4
2761,14,1345568400,2
2762,14,1345572000,2
2763,14,1345575600,2
2764,14,1345579200,2
2765,14,1345582800,0
2766,14,1345586400,2
2767,14,1345590000,6
2768,14,1345593600,10
2769,14,1345597200,8
2770,14,1345600800,8
2771,14,1345604400,12
2772,14,1345608000,12
2773,14,1345611600,6
2774,14,1345615200,16
2775,14,1345618800,16
2776,14,1345622400,16
2777,14,1345626000,12
2778,14,1345629600,10
2779,14,1345633200,6
2780,14,1345636800,10
2781,14,1345640400,4
2782,14,1345644000,4
2783,14,1345647600,4
2784,14,1345651200,4
2785,14,1345654800,2
2786,14,1345658400,0
2787,14,1345662000,0
2788,14,1345665600,0
2789,14,1345669200,0
2790,14,1345672800,2
2791,14,1345676400,10
2792,14,1345680000,16
2793,14,1345683600,12
2794,14,1345687200,12
2795,14,1345690800,12
2796,14,1345694400,12
2797,14,1345698000,14
2798,14,1345701600,10
2799,14,1345705200,10
2800,14,1345708800,12
2801,14,1345712400,16
2802,14,1345716000,12
2803,14,1345719600,10
2804,14,1345723200,12
2805,14,1345726800,8
2806,14,1345730400,6
2807,14,1345734000,4
2808,14,1345737600,4
2809,14,1345741200,2
2810,14,1345744800,0
2811,14,1345748400,0
2812,14,1345752000,0
2813,14,1345755600,0
2814,14,1345759200,2
2815,14,1345762800,10
2816,14,1345766400,18
2817,14,1345770000,14
2818,14,1345773600,12
2819,14,1345777200,14
2820,14,1345780800,10
2821,14,1345784400,10
2822,14,1345788000,10
2823,14,1345791600,8
2824,14,1345795200,8
2825,14,1345798800,12
2826,14,1345802400,14
2827,14,1345806000,10
2828,14,1345809600,14
2829,14,1345813200,10
2830,14,1345816800,8
2831,14,1345820400,6
2832,14,1345824000,0
2833,14,1345827600,0
2834,14,1345831200,0
2835,14,1345834800,2
2836,14,1345838400,6
2837,14,1345842000,10
2838,14,1345845600,8
2839,14,1345849200,12
2840,14,1345852800,14
2841,14,1345856400,12
2842,14,1345860000,10
2843,14,1345863600,10
2844,14,1345867200,8
2845,14,1345870800,8
2846,14,1345874400,12
2847,14,1345878000,18
2848,14,1345881600,14
2849,14,1345885200,12
2850,14,1345888800,8
2851,14,1345892400,2
2852,14,1345896000,4
2853,14,1345899600,4
2854,14,1345903200,4
2855,14,1345906800,0
2856,14,1345910400,0
2857,14,1345914000,0
2858,14,1345917600,0
2859,14,1345921200,0
2860,14,1345924800,6
2861,14,1345928400,10
2862,14,1345932000,8
2863,14,1345935600,8
2864,14,1345939200,12
2865,14,1345942800,12
2866,14,1345946400,10
2867,14,1345950000,10
2868,14,1345953600,12
2869,14,1345957200,6
2870,14,1345960800,12
2871,14,1345964400,18
2872,14,1345968000,14
2873,14,1345971600,12
2874,14,1345975200,8
2875,14,1345978800,2
2876,14,1345982400,4
2877,14,1345986000,4
2878,14,1345989600,2
2879,14,1345993200,0
2880,15,1345305600,2
2881,15,1345309200,4
2882,15,1345312800,2
2883,15,1345316400,0
2884,15,1345320000,4
2885,15,1345323600,8
2886,15,1345327200,6
2887,15,1345330800,10
2888,15,1345334400,8
2889,15,1345338000,10
2890,15,1345341600,12
2891,15,1345345200,6
2892,15,1345348800,2
2893,15,1345352400,8
2894,15,1345356000,6
2895,15,1345359600,8
2896,15,1345363200,8
2897,15,1345366800,10
2898,15,1345370400,8
2899,15,1345374000,10
2900,15,1345377600,6
2901,15,1345381200,6
2902,15,1345384800,4
2903,15,1345388400,4
2904,15,1345392000,4
2905,15,1345395600,0
2906,15,1345399200,0
2907,15,1345402800,2
2908,15,1345406400,2
2909,15,1345410000,4
2910,15,1345413600,4
2911,15,1345417200,6
2912,15,1345420800,6
2913,15,1345424400,2
2914,15,1345428000,2
2915,15,1345431600,4
2916,15,1345435200,2
2917,15,1345438800,2
2918,15,1345442400,4
2919,15,1345446000,2
2920,15,1345449600,8
2921,15,1345453200,6
2922,15,1345456800,8
2923,15,1345460400,8
2924,15,1345464000,6
2925,15,1345467600,8
2926,15,1345471200,8
2927,15,1345474800,6
2928,15,1345478400,4
2929,15,1345482000,0
2930,15,1345485600,0
2931,15,1345489200,2
2932,15,1345492800,2
2933,15,1345496400,0
2934,15,1345500000,2
2935,15,1345503600,8
2936,15,1345507200,6
2937,15,1345510800,6
2938,15,1345514400,4
2939,15,1345518000,6
2940,15,1345521600,8
2941,15,1345525200,6
2942,15,1345528800,6
2943,15,1345532400,6
2944,15,1345536000,8
2945,15,1345539600,6
2946,15,1345543200,8
2947,15,1345546800,6
2948,15,1345550400,4
2949,15,1345554000,6
2950,15,1345557600,6
2951,15,1345561200,6
2952,15,1345564800,4
2953,15,1345568400,2
2954,15,1345572000,2
2955,15,1345575600,2
2956,15,1345579200,2
2957,15,1345582800,2
2958,15,1345586400,4
2959,15,1345590000,4
2960,15,1345593600,6
2961,15,1345597200,4
2962,15,1345600800,4
2963,15,1345604400,4
2964,15,1345608000,4
2965,15,1345611600,4
2966,15,1345615200,2
2967,15,1345618800,2
2968,15,1345622400,8
2969,15,1345626000,6
2970,15,1345629600,8
2971,15,1345633200,8
2972,15,1345636800,6
2973,15,1345640400,8
2974,15,1345644000,10
2975,15,1345647600,2
2976,15,1345651200,4
2977,15,1345654800,2
2978,15,1345658400,2
2979,15,1345662000,2
2980,15,1345665600,2
2981,15,1345669200,2
2982,15,1345672800,4
2983,15,1345676400,4
2984,15,1345680000,8
2985,15,1345683600,6
2986,15,1345687200,10
2987,15,1345690800,8
2988,15,1345694400,8
2989,15,1345698000,4
2990,15,1345701600,2
2991,15,1345705200,2
2992,15,1345708800,8
2993,15,1345712400,6
2994,15,1345716000,8
2995,15,1345719600,8
2996,15,1345723200,6
2997,15,1345726800,8
2998,15,1345730400,8
2999,15,1345734000,8
3000,15,1345737600,4
3001,15,1345741200,0
3002,15,1345744800,2
3003,15,1345748400,0
3004,15,1345752000,2
3005,15,1345755600,2
3006,15,1345759200,4
3007,15,1345762800,10
3008,15,1345766400,8
3009,15,1345770000,6
3010,15,1345773600,2
3011,15,1345777200,4
3012,15,1345780800,6
3013,15,1345784400,6
3014,15,1345788000,6
3015,15,1345791600,6
3016,15,1345795200,8
3017,15,1345798800,6
3018,15,1345802400,8
3019,15,1345806000,8
3020,15,1345809600,6
3021,15,1345813200,8
3022,15,1345816800,8
3023,15,1345820400,4
3024,15,1345824000,2
3025,15,1345827600,4
3026,15,1345831200,2
3027,15,1345834800,0
3028,15,1345838400,4
3029,15,1345842000,8
3030,15,1345845600,6
3031,15,1345849200,10
3032,15,1345852800,8
3033,15,1345856400,10
3034,15,1345860000,12
3035,15,1345863600,6
3036,15,1345867200,2
3037,15,1345870800,8
3038,15,1345874400,6
3039,15,1345878000,8
3040,15,1345881600,8
3041,15,1345885200,10
3042,15,1345888800,8
3043,15,1345892400,10
3044,15,1345896000,6
3045,15,1345899600,4
3046,15,1345903200,2
3047,15,1345906800,2
3048,15,1345910400,2
3049,15,1345914000,4
3050,15,1345917600,2
3051,15,1345921200,0
3052,15,1345924800,4
3053,15,1345928400,8
3054,15,1345932000,6
3055,15,1345935600,10
3056,15,1345939200,8
3057,15,1345942800,10
3058,15,1345946400,12
3059,15,1345950000,6
3060,15,1345953600,4
3061,15,1345957200,6
3062,15,1345960800,8
3063,15,1345964400,8
3064,15,1345968000,8
3065,15,1345971600,10
3066,15,1345975200,8
3067,15,1345978800,10
3068,15,1345982400,6
3069,15,1345986000,6
3070,15,1345989600,4
3071,15,1345993200,4
3072,16,1345305600,0
3073,16,1345309200,2
3074,16,1345312800,2
3075,16,1345316400,2
3076,16,1345320000,2
3077,16,1345323600,6
3078,16,1345327200,6
3079,16,1345330800,4
3080,16,1345334400,6
3081,16,1345338000,8
3082,16,1345341600,8
3083,16,1345345200,8
3084,16,1345348800,8
3085,16,1345352400,6
3086,16,1345356000,10
3087,16,1345359600,8
3088,16,1345363200,4
3089,16,1345366800,8
3090,16,1345370400,6
3091,16,1345374000,8
3092,16,1345377600,6
3093,16,1345381200,4
3094,16,1345384800,0
3095,16,1345388400,2
3096,16,1345392000,4
3097,16,1345395600,2
3098,16,1345399200,2
3099,16,1345402800,2
3100,16,1345406400,2
3101,16,1345410000,2
3102,16,1345413600,2
3103,16,1345417200,8
3104,16,1345420800,12
3105,16,1345424400,8
3106,16,1345428000,8
3107,16,1345431600,6
3108,16,1345435200,8
3109,16,1345438800,8
3110,16,1345442400,8
3111,16,1345446000,8
3112,16,1345449600,8
3113,16,1345453200,12
3114,16,1345456800,10
3115,16,1345460400,8
3116,16,1345464000,6
3117,16,1345467600,6
3118,16,1345471200,8
3119,16,1345474800,4
3120,16,1345478400,4
3121,16,1345482000,2
3122,16,1345485600,2
3123,16,1345489200,2
3124,16,1345492800,2
3125,16,1345496400,0
3126,16,1345500000,4
3127,16,1345503600,6
3128,16,1345507200,12
3129,16,1345510800,8
3130,16,1345514400,10
3131,16,1345518000,8
3132,16,1345521600,6
3133,16,1345525200,6
3134,16,1345528800,12
3135,16,1345532400,8
3136,16,1345536000,6
3137,16,1345539600,10
3138,16,1345543200,8
3139,16,1345546800,10
3140,16,1345550400,2
3141,16,1345554000,8
3142,16,1345557600,6
3143,16,1345561200,2
3144,16,1345564800,4
3145,16,1345568400,2
3146,16,1345572000,2
3147,16,1345575600,0
3148,16,1345579200,0
3149,16,1345582800,2
3150,16,1345586400,2
3151,16,1345590000,6
3152,16,1345593600,12
3153,16,1345597200,12
3154,16,1345600800,12
3155,16,1345604400,10
3156,16,1345608000,8
3157,16,1345611600,10
3158,16,1345615200,10
3159,16,1345618800,10
3160,16,1345622400,8
3161,16,1345626000,10
3162,16,1345629600,8
3163,16,1345633200,4
3164,16,1345636800,8
3165,16,1345640400,12
3166,16,1345644000,4
3167,16,1345647600,4
3168,16,1345651200,4
3169,16,1345654800,2
3170,16,1345658400,2
3171,16,1345662000,0
3172,16,1345665600,0
3173,16,1345669200,0
3174,16,1345672800,0
3175,16,1345676400,6
3176,16,1345680000,12
3177,16,1345683600,12
3178,16,1345687200,12
3179,16,1345690800,10
3180,16,1345694400,10
3181,16,1345698000,6
3182,16,1345701600,8
3183,16,1345705200,8
3184,16,1345708800,10
3185,16,1345712400,10
3186,16,1345716000,8
3187,16,1345719600,10
3188,16,1345723200,10
3189,16,1345726800,4
3190,16,1345730400,4
3191,16,1345734000,8
3192,16,1345737600,4
3193,16,1345741200,4
3194,16,1345744800,2
3195,16,1345748400,0
3196,16,1345752000,0
3197,16,1345755600,0
3198,16,1345759200,4
3199,16,1345762800,6
3200,16,1345766400,12
3201,16,1345770000,12
3202,16,1345773600,12
3203,16,1345777200,10
3204,16,1345780800,8
3205,16,1345784400,10
3206,16,1345788000,6
3207,16,1345791600,6
3208,16,1345795200,6
3209,16,1345798800,10
3210,16,1345802400,10
3211,16,1345806000,12
3212,16,1345809600,10
3213,16,1345813200,12
3214,16,1345816800,8
3215,16,1345820400,6
3216,16,1345824000,0
3217,16,1345827600,2
3218,16,1345831200,2
3219,16,1345834800,2
3220,16,1345838400,6
3221,16,1345842000,8
3222,16,1345845600,8
3223,16,1345849200,6
3224,16,1345852800,6
3225,16,1345856400,8
3226,16,1345860000,8
3227,16,1345863600,8
3228,16,1345867200,8
3229,16,1345870800,6
3230,16,1345874400,10
3231,16,1345878000,8
3232,16,1345881600,4
3233,16,1345885200,8
3234,16,1345888800,6
3235,16,1345892400,8
3236,16,1345896000,6
3237,16,1345899600,4
3238,16,1345903200,4
3239,16,1345906800,2
3240,16,1345910400,0
3241,16,1345914000,2
3242,16,1345917600,0
3243,16,1345921200,2
3244,16,1345924800,2
3245,16,1345928400,6
3246,16,1345932000,6
3247,16,1345935600,4
3248,16,1345939200,6
3249,16,1345942800,8
3250,16,1345946400,8
3251,16,1345950000,8
3252,16,1345953600,8
3253,16,1345957200,6
3254,16,1345960800,10
3255,16,1345964400,8
3256,16,1345968000,4
3257,16,1345971600,8
3258,16,1345975200,6
3259,16,1345978800,8
3260,16,1345982400,4
3261,16,1345986000,4
3262,16,1345989600,0
3263,16,1345993200,2
3264,17,1345305600,2
3265,17,1345309200,0
3266,17,1345312800,0
3267,17,1345316400,12
3268,17,1345320000,24
3269,17,1345323600,30
3270,17,1345327200,30
3271,17,1345330800,28
3272,17,1345334400,30
3273,17,1345338000,36
3274,17,1345341600,44
3275,17,1345345200,44
3276,17,1345348800,48
3277,17,1345352400,46
3278,17,1345356000,58
3279,17,1345359600,62
3280,17,1345363200,48
3281,17,1345366800,48
3282,17,1345370400,36
3283,17,1345374000,24
3284,17,1345377600,14
3285,17,1345381200,8
3286,17,1345384800,4
3287,17,1345388400,2
3288,17,1345392000,8
3289,17,1345395600,4
3290,17,1345399200,2
3291,17,1345402800,2
3292,17,1345406400,0
3293,17,1345410000,6
3294,17,1345413600,14
3295,17,1345417200,26
3296,17,1345420800,28
3297,17,1345424400,46
3298,17,1345428000,42
3299,17,1345431600,50
3300,17,1345435200,40
3301,17,1345438800,38
3302,17,1345442400,42
3303,17,1345446000,56
3304,17,1345449600,46
3305,17,1345453200,58
3306,17,1345456800,62
3307,17,1345460400,48
3308,17,1345464000,46
3309,17,1345467600,52
3310,17,1345471200,28
3311,17,1345474800,14
3312,17,1345478400,8
3313,17,1345482000,4
3314,17,1345485600,6
3315,17,1345489200,0
3316,17,1345492800,0
3317,17,1345496400,6
3318,17,1345500000,14
3319,17,1345503600,26
3320,17,1345507200,28
3321,17,1345510800,46
3322,17,1345514400,42
3323,17,1345518000,50
3324,17,1345521600,40
3325,17,1345525200,30
3326,17,1345528800,34
3327,17,1345532400,48
3328,17,1345536000,46
3329,17,1345539600,58
3330,17,1345543200,62
3331,17,1345546800,48
3332,17,1345550400,46
3333,17,1345554000,52
3334,17,1345557600,28
3335,17,1345561200,14
3336,17,1345564800,8
3337,17,1345568400,4
3338,17,1345572000,2
3339,17,1345575600,2
3340,17,1345579200,0
3341,17,1345582800,4
3342,17,1345586400,16
3343,17,1345590000,54
3344,17,1345593600,76
3345,17,1345597200,54
3346,17,1345600800,50
3347,17,1345604400,42
3348,17,1345608000,34
3349,17,1345611600,50
3350,17,1345615200,46
3351,17,1345618800,44
3352,17,1345622400,50
3353,17,1345626000,94
3354,17,1345629600,78
3355,17,1345633200,36
3356,17,1345636800,36
3357,17,1345640400,24
3358,17,1345644000,20
3359,17,1345647600,14
3360,17,1345651200,8
3361,17,1345654800,4
3362,17,1345658400,2
3363,17,1345662000,0
3364,17,1345665600,0
3365,17,1345669200,2
3366,17,1345672800,16
3367,17,1345676400,54
3368,17,1345680000,76
3369,17,1345683600,54
3370,17,1345687200,50
3371,17,1345690800,34
3372,17,1345694400,42
3373,17,1345698000,42
3374,17,1345701600,50
3375,17,1345705200,42
3376,17,1345708800,50
3377,17,1345712400,50
3378,17,1345716000,44
3379,17,1345719600,40
3380,17,1345723200,48
3381,17,1345726800,34
3382,17,1345730400,34
3383,17,1345734000,16
3384,17,1345737600,8
3385,17,1345741200,4
3386,17,1345744800,2
3387,17,1345748400,2
3388,17,1345752000,0
3389,17,1345755600,2
3390,17,1345759200,16
3391,17,1345762800,60
3392,17,1345766400,82
3393,17,1345770000,58
3394,17,1345773600,38
3395,17,1345777200,42
3396,17,1345780800,40
3397,17,1345784400,38
3398,17,1345788000,42
3399,17,1345791600,56
3400,17,1345795200,52
3401,17,1345798800,86
3402,17,1345802400,78
3403,17,1345806000,48
3404,17,1345809600,46
3405,17,1345813200,52
3406,17,1345816800,28
3407,17,1345820400,16
3408,17,1345824000,2
3409,17,1345827600,0
3410,17,1345831200,0
3411,17,1345834800,12
3412,17,1345838400,24
3413,17,1345842000,30
3414,17,1345845600,30
3415,17,1345849200,28
3416,17,1345852800,30
3417,17,1345856400,36
3418,17,1345860000,44
3419,17,1345863600,44
3420,17,1345867200,48
3421,17,1345870800,46
3422,17,1345874400,58
3423,17,1345878000,62
3424,17,1345881600,48
3425,17,1345885200,48
3426,17,1345888800,28
3427,17,1345892400,26
3428,17,1345896000,20
3429,17,1345899600,12
3430,17,1345903200,4
3431,17,1345906800,6
3432,17,1345910400,2
3433,17,1345914000,0
3434,17,1345917600,0
3435,17,1345921200,12
3436,17,1345924800,24
3437,17,1345928400,30
3438,17,1345932000,30
3439,17,1345935600,28
3440,17,1345939200,30
3441,17,1345942800,36
3442,17,1345946400,44
3443,17,1345950000,44
3444,17,1345953600,48
3445,17,1345957200,46
3446,17,1345960800,58
3447,17,1345964400,62
3448,17,1345968000,48
3449,17,1345971600,48
3450,17,1345975200,36
3451,17,1345978800,24
3452,17,1345982400,14
3453,17,1345986000,8
3454,17,1345989600,4
3455,17,1345993200,6
3456,18,1345305600,0
3457,18,1345309200,2
3458,18,1345312800,4
3459,18,1345316400,4
3460,18,1345320000,6
3461,18,1345323600,8
3462,18,1345327200,6
3463,18,1345330800,10
3464,18,1345334400,10
3465,18,1345338000,10
3466,18,1345341600,10
3467,18,1345345200,8
3468,18,1345348800,12
3469,18,1345352400,8
3470,18,1345356000,12
3471,18,1345359600,8
3472,18,1345363200,8
3473,18,1345366800,8
3474,18,1345370400,12
3475,18,1345374000,14
3476,18,1345377600,8
3477,18,1345381200,10
3478,18,1345384800,6
3479,18,1345388400,4
3480,18,1345392000,6
3481,18,1345395600,4
3482,18,1345399200,2
3483,18,1345402800,4
3484,18,1345406400,2
3485,18,1345410000,2
3486,18,1345413600,2
3487,18,1345417200,8
3488,18,1345420800,8
3489,18,1345424400,8
3490,18,1345428000,12
3491,18,1345431600,10
3492,18,1345435200,10
3493,18,1345438800,8
3494,18,1345442400,12
3495,18,1345446000,16
3496,18,1345449600,10
3497,18,1345453200,16
3498,18,1345456800,12
3499,18,1345460400,12
3500,18,1345464000,14
3501,18,1345467600,8
3502,18,1345471200,14
3503,18,1345474800,12
3504,18,1345478400,6
3505,18,1345482000,4
3506,18,1345485600,2
3507,18,1345489200,2
3508,18,1345492800,0
3509,18,1345496400,2
3510,18,1345500000,4
3511,18,1345503600,6
3512,18,1345507200,12
3513,18,1345510800,8
3514,18,1345514400,12
3515,18,1345518000,10
3516,18,1345521600,10
3517,18,1345525200,10
3518,18,1345528800,8
3519,18,1345532400,12
3520,18,1345536000,8
3521,18,1345539600,10
3522,18,1345543200,12
3523,18,1345546800,8
3524,18,1345550400,12
3525,18,1345554000,10
3526,18,1345557600,10
3527,18,1345561200,18
3528,18,1345564800,6
3529,18,1345568400,6
3530,18,1345572000,8
3531,18,1345575600,6
3532,18,1345579200,2
3533,18,1345582800,2
3534,18,1345586400,2
3535,18,1345590000,8
3536,18,1345593600,6
3537,18,1345597200,8
3538,18,1345600800,8
3539,18,1345604400,10
3540,18,1345608000,16
3541,18,1345611600,16
3542,18,1345615200,14
3543,18,1345618800,12
3544,18,1345622400,6
3545,18,1345626000,16
3546,18,1345629600,8
3547,18,1345633200,8
3548,18,1345636800,8
3549,18,1345640400,10
3550,18,1345644000,10
3551,18,1345647600,6
3552,18,1345651200,6
3553,18,1345654800,4
3554,18,1345658400,4
3555,18,1345662000,4
3556,18,1345665600,4
3557,18,1345669200,2
3558,18,1345672800,4
3559,18,1345676400,6
3560,18,1345680000,12
3561,18,1345683600,8
3562,18,1345687200,12
3563,18,1345690800,10
3564,18,1345694400,14
3565,18,1345698000,12
3566,18,1345701600,12
3567,18,1345705200,16
3568,18,1345708800,10
3569,18,1345712400,16
3570,18,1345716000,8
3571,18,1345719600,8
3572,18,1345723200,8
3573,18,1345726800,10
3574,18,1345730400,10
3575,18,1345734000,8
3576,18,1345737600,6
3577,18,1345741200,4
3578,18,1345744800,4
3579,18,1345748400,2
3580,18,1345752000,0
3581,18,1345755600,2
3582,18,1345759200,4
